radius,mean_uncertainty_all,mean_uncertainty_certain_positive,mean_uncertainty_uncertain_boundary,mean_uncertainty_certain_negative,pixels_certain_positive,pixels_uncertain_boundary,pixels_certain_negative
2,0.0006243271054700017,0.002876406069844961,0.04290737956762314,5.378357309382409e-05,1672,3380,257092
3,0.000569429190363735,0.0040063816122710705,0.01829875446856022,7.487375842174515e-05,4195,6209,251740
3,0.0006243271054700017,0.0012533185072243214,0.030105343088507652,4.093351526535116e-05,889,5051,256204
1,0.0006206084508448839,0.010303186252713203,0.0436275415122509,4.2093932279385626e-05,4925,2320,254899
1,0.000989261083304882,0.019829710945487022,0.038680605590343475,0.00018380551773589104,6174,2334,253636
2,0.0006206084508448839,0.007366005331277847,0.028528986498713493,9.785375368664972e-06,3790,4637,253717
2,0.000989261083304882,0.01891075260937214,0.03152249753475189,6.77816424285993e-05,5034,4664,252446
3,0.0006206084508448839,0.005787636153399944,0.02100519835948944,5.975532985758036e-06,2676,6936,252532
3,0.000989261083304882,0.018422560766339302,0.025694044306874275,3.0393781344173476e-05,3916,6988,251240
1,0.0011367967817932367,0.023023594170808792,0.08627136796712875,0.0001376484869979322,3255,2176,256713
1,0.002564855385571718,0.01918320544064045,0.07703764736652374,0.0017613606760278344,3496,1989,256659
2,0.0011367967817932367,0.02317912131547928,0.05099315196275711,9.940516611095518e-05,2195,4348,255601
2,0.002564855385571718,0.01733519695699215,0.04637070745229721,0.0017385665560141206,2533,3968,255643
3,0.0011367967817932367,0.025304609909653664,0.0376727357506752,9.234762546839193e-05,1171,6500,254473
3,0.002564855385571718,0.01783785969018936,0.0346551276743412,0.0017206360353156924,1589,5942,254613
1,0.0007041801000013947,0.007272930350154638,0.025770854204893112,0.0002674649003893137,7510,2426,252208
1,0.0006469088839367032,0.02181435190141201,0.03833824768662453,3.177705002599396e-05,3592,2167,256385
2,0.0007041801000013947,0.004024467896670103,0.02286941185593605,0.0001942339731613174,6325,4827,250992
2,0.0006469088839367032,0.022701697424054146,0.02488446980714798,1.6709362171241082e-05,2549,4318,255277
3,0.0007041801000013947,0.0027098958380520344,0.01833481341600418,0.00015374549548141658,5167,7210,249767
3,0.0006469088839367032,0.022344427183270454,0.02041558362543583,1.343316489510471e-05,1570,6421,254153
1,0.0006623090011999011,0.003306421684101224,0.061991143971681595,8.024980343179777e-05,3561,2279,256304
1,0.0005369281861931086,0.0052425554022192955,0.03443106636404991,0.00012301068636588752,4957,2423,254764
2,0.0006623090011999011,0.0014758508186787367,0.0338485948741436,6.202721851877868e-05,2449,4555,255140
2,0.0005369281861931086,0.0030463915318250656,0.024056173861026764,5.233144111116417e-05,3770,4822,253552
3,0.0006623090011999011,0.0010018792236223817,0.023324361070990562,5.3398624004330486e-05,1381,6803,253960
3,0.0005369281861931086,0.002550703939050436,0.017441732808947563,3.394984742044471e-05,2617,7196,252331
1,0.0005201615858823061,0.004206566605716944,0.043948329985141754,0.00013879608013667166,3877,1922,256345
1,0.0006336676888167858,0.0062119909562170506,0.06120908260345459,1.581192009325605e-05,3514,2291,256339
2,0.0005201615858823061,0.002095375442877412,0.02529098652303219,0.00013034047151450068,2951,3831,255362
2,0.0006336676888167858,0.003102124435827136,0.034126538783311844,9.582186066836584e-06,2397,4578,255169
3,0.0005201615858823061,0.001729111885651946,0.017635194584727287,0.00012487808999139816,2049,5730,254365
3,0.0006336676888167858,0.001244635903276503,0.023791158571839333,7.192150860646507e-06,1325,6836,253983
1,0.0006463090539909899,0.0037901494652032852,0.06350545585155487,4.0382637962466106e-05,3500,2296,256348
1,0.0008490880136378109,0.01025234442204237,0.06357881426811218,1.985654489544686e-05,6150,2430,253564
2,0.0006463090539909899,0.0019666992593556643,0.03447495028376579,2.6033501853817143e-05,2380,4586,255178
2,0.0008490880136378109,0.006516430992633104,0.03833427652716637,1.6187601431738585e-05,4964,4856,252324
3,0.0006463090539909899,0.0013857679441571236,0.02378302812576294,1.924163916555699e-05,1310,6842,253992
3,0.0008490880136378109,0.005455925129354,0.027202773839235306,1.5821880879229866e-05,3801,7274,251069
1,0.0005848770379088819,0.0026735514402389526,0.049249328672885895,7.692186773056164e-05,7044,2336,252764
1,0.000632376701105386,0.0048429579474031925,0.05162090063095093,1.9314487872179598e-05,7782,2387,251975
2,0.0005848770379088819,0.0013517814222723246,0.02873890846967697,4.4145261199446395e-05,5901,4671,251572
2,0.000632376701105386,0.0025604087859392166,0.03060719557106495,1.141848861152539e-05,6618,4769,250757
3,0.0005848770379088819,0.0012032834347337484,0.019845858216285706,3.432352241361514e-05,4777,7003,250364
3,0.000632376701105386,0.0016505526145920157,0.021551966667175293,1.0688056136132218e-05,5472,7149,249523
1,0.00047140498645603657,0.002814400475472212,0.048032574355602264,7.609363819938153e-05,3308,1972,256864
1,0.0005797710036858916,0.001771509530954063,0.04671159014105797,0.00020615615358110517,4219,1964,255961
